2019-01-01 16:14:07,泰国宫务处宣布国王将于今年5月加冕,"当地时间1日，泰国宫务处发布官方文件宣布，泰国拉玛十世国王玛哈·哇集拉隆功将于2019年5月4日-6日举行加冕大典。
2016年11月29日，泰国国家立法议会主席蓬贝宣布，时任泰国王储玛哈·哇集拉隆功继承王位，为泰国新君王。随后玛哈·哇集拉隆功于2016年12月1日完成即位仪式，正式成为泰国新国王。玛哈·哇集拉隆功今年66岁，是泰国曼谷王朝的第10位国王，称拉玛十世王。（央视记者 骆魏）"
2019-01-01 15:03:13,【全面二孩三周年】2+2的生活 虽累却值得,"[!--begin:htmlVideoCode--]964826f8f18f4f67ba1d646fcf0171f5,0,1,news[!--end:htmlVideoCode--]
今天（1月1日）是我国实行全面二孩政策三周年，国家卫健委最新的数据显示，2017年和2018年连续两年，全国新出生二孩已占出生人口比重一半以上，二孩政策效果初显。记者发现2+2的家庭生活伴随着更多的辛苦和压力，但也让这些家庭享受到了别样的幸福。
这是北京一家规模不大的社区幼儿园，现在园里60%左右的小朋友都来自二孩家庭。
家长
：两个孩子是我的标配，要是说自由的幸福感可能会没有那么大，但是情感上的幸福还是挺好的。
家长
：生命最初的样子啊，我觉得孩子在某些程度上能把大人从迷雾中带出来，反正我是这样的。
家长
：爸爸妈妈陪玩的乐趣和兄弟姐妹之间玩的乐趣完全不一样。
记者
：你们喜不喜欢自己的弟弟妹妹？
小朋友
：喜欢。
果果
：我喜欢我带妹妹玩。
5岁的妮妮有个2岁多的弟弟小九，她的爸爸妈妈是这所幼儿园最年轻的家长，都不满30岁，自己都是独生子女。现在两个人正在一起创业，照顾孩子更多时候是要依靠家里的老人。
妮妮姥姥
：老人不帮把手我觉得这个很不现实。互相帮忙没有埋怨，心里没有这份抱怨的时候你带孩子心态要好的多，真真正正体会到天伦之乐不是谁都能享受到的。
和所有的二孩家庭一样，妮妮和小九的的日常相处模式就是那句话“爱恨只在一瞬间”。
二孩家庭的父母在家经常要充当的角色就是调解员，妮妮家的处理方式是不涉及是非和造成伤害的争执一般不太干涉，家里玩具区有发泄角，觉得委屈的一方可以去那平复一下，很多时候孩子再出来就和好了。
妮妮
：我很久很久才能喜欢他（弟弟），因为他跟我抢玩具。
妮妮爸爸妈妈一个孩子的时候偶尔还可以出去玩，现在两个孩子，为了让老人少辛苦一点，现在基本就是上班、下班、回家带娃。他们说两孩彻底改变了生活、家庭关系，最重要的改变了他们自己。
妮妮妈妈
：自己当了父母之后，几乎就没有再跟父母说顶过嘴，尤其是像他也是一样，因为男孩子有时候可能更不理解的更多一些，他现在对他父母也是，自己当了父亲之后觉得确实很不容易，所以对爸妈我们关系越来越好，家庭和睦我觉得比之前要好太多了。
在一项全国性的生育意愿调查中显示，选择生二胎的诸多原因中，最重要的还是感觉一个孩子太孤单，这个情感因素占比近六成。在要不要生二胎的问题上，有40%左右的人表示已生二胎或正在准备要，接近20%的人坚决表态不生。从年龄上来看，明显呈现出年纪越小越不想生二胎的趋势。
浙江家长
：培养一个孩子不管是精力还是金钱，各方面都要投入很大，我跟我老公都上班，没有那么多精力去照顾他们。
对于很多家庭来说，要不要两个孩子既要通盘考虑现在家庭的财力、物力、人力，压力还来自于未来，两个孩子的教育、医疗、社会保障等等，希望国家能有更多的政策支持。
江苏家长
：尤其是高龄产妇，出现危险状况也很多，有这种配套设施最好了，能对产妇有多方面的照顾和帮助。
近年来，我国的妇幼健康服务公平性、可及性不断提高，2017年全国孕产妇系统管理率达89.6%，3岁以下儿童系统管理率达91.2%，孕产妇住院分娩率达99.8%，妇幼健康均等化程度大幅提升，孕产妇死亡率、婴儿死亡率等妇幼健康核心指标总体上优于中高收入国家平均水平。尤其是全面放开二孩政策实施后，在孕产妇婴幼儿保健等公共服务供给方面相继出台了配套政策，公众关注的0到3岁托幼机构建设、二孩产假政策等都在加紧制定中。
中国人口学会会长 翟振武
：我们都在讲大家有美好生活的追求，有的人就认为要多生两个孩子是他美好生活追求的一部分，我觉得在这个意义上是满足了广大群众的意愿。我们的家庭规模扩大了，家庭发展能力有了很大的促进和提高，有一句话叫家是最小国，国是千万家，所以家庭发展能力的提高，家庭的和谐、家庭的发展，这一定是我们组合起来，就是我们国家的强大和发展。"
2019-01-01 14:19:47,乌克兰启动总统大选候选人登记工作,"[!--begin:htmlVideoCode--]2a496b4713b4460e970ed4709c0af30d,0,1,news[!--end:htmlVideoCode--]
2018年12月31号，乌克兰启动总统大选候选人登记工作和候选人竞选活动。预计候选人竞选活动将在2019年3月29号深夜结束，大选日期确定为2019年3月31号，大选结果将于2019年4月10号揭晓。如果没有任何一位候选人的得票数超过半数，选举将会进入第二轮。最迟2019年5月1号，乌克兰中央选举委员会必须确定选举的最终结果，总统就职仪式将在2019年5月31号前举行。"
2019-01-01 14:02:51,这些大事，让2019年注定不凡,"今年是新中国成立70周年，也是全面建成小康社会关键之年，第二届“一带一路”国际合作高峰论坛，新个税法实施等一系列国家大事和民生关切，让新的一年备受期待。
△2018年12月31日，杭州“武林跨年”活动。/视觉中国
这些时间节点很关键
新中国成立70周年
今年，我国将迎来中华人民共和国成立70周年。70年风云际会，中国从一个积贫积弱的国家，一跃成为当今世界第二大经济体，综合国力的历史性跨越世人瞩目。
人民海军、空军建军70周年
1949年4月23日，中国人民解放军海军部队在江苏省泰州白马庙乡诞生；同年11月11日，中国人民解放军空军司令部在北京成立。今年，人民海军和空军将迎来成立70周年纪念。历经70年锤炼，如今，国产航母完成海试，歼-20翱翔蓝天......中国海军、空军正以更强大的实力守卫着祖国的碧海蓝天。
△2016年11月21日，中国海军第24批护航编队参加中巴海军联合演习。/视觉中国
五四运动100周年
今年是五四运动100周年。1919年5月4日是中国近代史上一个标志性时间点，从那天开始，一场中国人民反对帝国主义、封建主义的爱国运动展开。五四运动成为中国旧民主主义革命走向新民主主义革命的转折点。
澳门回归20周年
“你可知Macau不是我真姓，我离开你太久了母亲……”今年，我们将迎来澳门回归祖国20周年纪念。20年来，澳门与祖国共奋进，融入国家发展大局，成为中国和国际社会交流的重要窗口……随着粤港澳大湾区建设推进、去年港珠澳大桥的建成通车，澳门也将迎来发展的新机遇。
△1999年12月20日，澳门回归。政权交接仪式。/视觉中国
中美建交40年
2019年1月1日，中美迎来建交40周年。40年来，中美关系获得的巨大发展已经远远超越了当年的预期。中美交往40年的风雨坎坷也给了足够多的教训和启示。合则两利，斗则俱伤。如今，“不惑之年”的中美关系，能否穿透迷雾，向着合作共赢迈进，不仅事关两国人民利益，也将对国际社会产生深远影响。
这些大事很重要
2019年全国两会
在经历机构改革之后，去年成立的中国新一届政府本次两会将亮出怎么样的“成绩单”？全面建成小康社会的关键之年，中国将如何规划这一年的工作？值得关注。
第二届“一带一路”国际合作高峰论坛
时隔两年，今年4月，第二届“一带一路”国际合作高峰论坛将在北京举办。2018年12月11日，国务委员兼外交部长王毅出席2018年国际形势与中国外交研讨会开幕式时提到，第二届“一带一路”国际合作高峰论坛将是2019年中国最重要的主场外交，也是共建“一带一路”进入新阶段的重要标志。
△2018年9月8日，北京“一带一路”大型互动景观雕塑《丝路金桥》。/视觉中国
第二届中国国际进口博览会
2019年11月，第二届中国国际进口博览会将再度在上海举办。中国国际进口博览局副局长孙成海介绍，第二届进博会举办时间和地点均与首届一致，展览布局和规模继续包括国家综合展、企业商业展和虹桥论坛。此外，第二届进博会总展览面积将超过首届。
2019中国北京世界园艺博览会
作为国际级别最高的世界园艺博览会，2019中国北京世界园艺博览会将于2019年4月29日至10月7日举办。目前，北京世园会已创下A1类世园会国际参展方数量最多的纪录。在160多天的会期内将举办2500场文化活动，包括开幕式、中国馆日、闭幕式、国家日、荣誉日、省区市日、花车巡游等等。
这些大工程很吸睛
北京新机场落成
作为中国基础设施建设的又一项大工程，北京新机场将于今年与民众见面。目前，新机场的名称已被确定为“北京大兴国际机场”，其主体和配套工程将于今年6月30日竣工验收，9月30日前投入运营。
△航拍北京新机场/视觉中国
嫦娥五号奔月
2018年12月，中国成功发射嫦娥四号探测器，将实现人类首次月球背面软着陆。今年，“嫦娥奔月”或将再度上演。据中国国家航天局此前透露，中国将于2019年发射嫦娥五号月球探测器，实施月球采样返回任务，实现中国探月工程“绕、落、回”三步走中“回”的目标。
京张高铁将完工
京张高铁是京津冀协同发展的重要基础工程，也是2022年北京冬奥会的重要交通保障设施，预计将在今年年底建成通车。高铁建成后，京张两地的客运时间将缩短为不到1个小时。
这些民生热点要知道
新个税法实施
新个税法自2019年1月1日起全面实施。个税起征点提高到每月5000元，纳税人可享受子女教育、继续教育、大病医疗、住房贷款利息或者住房租金、赡养老人等个税专项附加扣除。
△资料图/视觉中国
首部电商法落地
中国电商领域首部综合性法律《电子商务法》于2019年1月1日起正式施行。新法明确电子商务经营者应当依法办理市场主体登记，应当依法履行纳税义务。个人代购、微商等行业将迎来重塑。
为了更加便于阅读与记忆
央视新闻以
日历
的形式
梳理了2019年将会发生的大事
一目了然
戳图收藏
▌本文来源：央视新闻综合中新网"
2019-01-01 13:34:17,全国铁路迎来返程客流高峰 预计1月1日全国铁路发送旅客1150万人次,"记者从中国铁路总公司获悉，2019年1月1日，全国铁路将迎来返程客流高峰，预计发送旅客1150万人次，加开旅客列车318列。
12月31日，全国铁路开行旅客列车8215列，其中加开列车183列，共发送旅客917.2万人次，与去年元旦同比增加44万人次，其中，上海局集团公司发送旅客192.3万人次，同比增长6.1%；广州局集团公司发送旅客157.4万人次，同比增长14.3%；成都局集团公司发送旅客82.6万人次，同比增长23.7%。
随着去年底10条新线开通运营，我国铁路营业里程达到13.1万公里，其中高铁2.9万公里，运输能力得到新的提升。为应对假日返程客流高峰，铁路部门充分利用新线运能，加大运力投放，优化运输组织，最大限度满足旅客出行需求。哈尔滨局集团公司发挥哈尔滨至牡丹江、佳木斯、齐齐哈尔等高铁的作用，加开5对动车组、重联15对动车组，方便旅客返程；沈阳局集团公司精心组织京哈高铁承德至沈阳段、新民至通辽高铁两条新线运输，开通以来累计发送旅客分别达到5万、2.5万人次，高铁成为沿线群众出行首选；郑州局集团公司增开商丘、焦作、安阳等地往返郑州的高铁、城际列车10.5对，方便短途旅客出行；武汉局集团公司增开北京、宜昌、襄阳等热门方向动车组85列，重联运行12列；西安局集团公司在西安至成都高铁加开多趟动车组，平均18分钟一趟，列车间隔最短时间仅需5分钟；济南局集团公司在济南东站加开6趟动车，对部分车次扩大编组；南昌局集团公司在新开通的南平至龙岩铁路开行动车组14对，平均客座率达到90%以上，为沿线旅客提供了安全、快捷、舒适的出行方式。
铁路部门提示广大旅客，节日期间旅客出行较为集中，已通过互联网、电话成功预订车票尚未取票的旅客，请尽量提前取票；近期部分地区气温降低，旅客朋友出行请注意保暖；乘车时请携带车票及与票面信息一致的有效身份证件，预留充足时间取票、安检、验票、换乘，以免耽误行程。（央视记者 杨丽君）"
2019-01-01 13:31:16,新春气象 全国各地喜迎新年,"[!--begin:htmlVideoCode--]12cd8d7a27a3423da360005178363a14,0,1,news[!--end:htmlVideoCode--]
辞旧迎新之际，全国各地举行丰富多彩的活动，喜迎新年的到来，传达对美好生活的向往。
北京：新年倒计时在奥林匹克公园举行
2019北京新年倒计时活动在奥林匹克公园庆典广场举行。大屏幕上冰雪健儿矫健飞驰，带领观众一起穿越了河北张家口、北京延庆、首钢大跳台、国家速滑馆、鸟巢和水立方等冬奥场馆，最后到达奥林匹克公园庆典广场。新年钟声在庆典广场上响彻云霄。
上海：迎新年“四叶草”举行跨年跑活动
上海的新年倒计时在太平湖公园举行，今年的迎新主题为“新时代唱响未来”，水上舞台的整体造型为一艘大船，寓意着中国梦的起航。
第二届中国国际进口博览会的倒计时牌昨晚在上海国家会展中心亮起，标志着第二届进博会正式进入倒计时。四千多名市民参加了进博跨年跑。10公里的赛道，让参赛者充分体验了进博会的场馆之大。
陕西西安：千年大雁塔下辞旧迎新祈福新年
跨年夜，在古城西安，拥有千年历史的大雁塔灯光璀璨。名为《再回雁塔》的实景演出拉开了跨年序幕。由2019盏彩灯装点出的莲花造型，寓意着人们对美好生活的向往。
江苏南京：民俗跨年 钟声中祈愿2019
在江苏南京，一万多名游客来到牛首山文化景区。人们撞响新年大钟，庆祝新年的到来。
香港：36万人维港倒数 喜迎2019
在香港维多利亚港，36万市民和游客共同迎接新年。零点一到，烟花次第绽放10分钟，45款不同图案的烟花陆续绽放，将维港上空化为一片美丽花海。
澳门：跨年演唱会热闹迎新年
2019年是澳门回归祖国20周年，数万名澳门市民及游客昨晚齐聚澳门西湾湖广场和龙环葡韵，参加跨年倒数演唱会。
澳门市民
：回归二十周年了，希望澳门越来越好。
澳门市民
：祝祖国越来越好！"
2019-01-01 12:11:32,菲律宾总统杜特尔特发表新年贺词 彰显反毒灭罪决心,"2019年1月1日，菲律宾总统杜特尔特发表新年贺词。他在贺词中强调了菲律宾打击毒品犯罪和腐败现象的决心。
杜特尔特在贺词中说，我和菲律宾人民一起共庆新年的到来。让我们共同携手，打击毒品、犯罪和腐败等妨碍我们发展的现象。只要菲律宾人民团结爱国，我坚信我们能战胜一切艰难险阻，最终实现繁荣和进步。
杜特尔特说，不要害怕前进路上的绊脚石，只要菲律宾人民团结一致，用知识武装头脑，用希望战胜困难，就必将在斗争中获得胜利。
菲律宾总统杜特尔特自2016年上台以来就铁腕打击毒品和犯罪。这也成为他的执政特色之一。（央视记者 黄铮铮）"
2019-01-03 06:08:50,俄罗斯莫斯科新年庆祝现场一桥梁坍塌 13人受伤,据莫斯科市政府发布的消息称，当地时间1号凌晨，位于莫斯科高尔基公园内的一座木质桥，在举行新年庆祝活动时发生坍塌，导致13人受伤。目前伤者已被送往医院进行救治，均无生命危险。网友拍摄的视频显示，当时桥梁上站满了庆祝新年的群众，午夜刚过，现场正在奏俄罗斯国歌，随后发生了坍塌，桥上的人群摔向了地面。据调查，该木质桥为一座两层楼高的过街桥，坍塌的原因初步估计为超载，具体原因仍在调查中。（央视记者 张誉耀）
2019-01-01 18:45:24,【我和我的祖国】央视主播奥运健儿向祖国献上深情告白,"[!--begin:htmlVideoCode--]a25f3b9eb226d8226851bcd72675fd02,0,1,news[!--end:htmlVideoCode--]
“我和我的祖国，一刻也不能分割……”元旦前夕，在国家博物馆，央视主播康辉、海霞，奥运健儿傅园慧、苏炳添 等，一同唱响《我和我的祖国》，向祖国献上最深情的告白和祝福！看视频转发分享，一起比心中国。
（央视记者 许强 李昕 冯新杰 曹阳 刘辉辉 黄娅琴 张秋霞 侯婷婷 李丹 尹庚午 姜虹 宋海兰 辛娟 王洪冰 郭颖洁 张倩茹 殷羽彤 郭伊 霍礼博 王光桉 张璇 摄像 王达 谢小龙）"
2019-01-01 10:43:59,新年第一天，去南方看雪！,
2019-01-01 19:19:43,习近平就古巴革命胜利60周年向古巴领导人致贺电,"[!--begin:htmlVideoCode--]81987b07571945d498bedb238ea225c9,0,1,news[!--end:htmlVideoCode--]
1月1日，中共中央总书记、国家主席习近平就古巴革命胜利60周年向古共中央第一书记劳尔·卡斯特罗、古巴国务委员会主席兼部长会议主席迪亚斯-卡内尔致电，代表中国共产党、中国政府和中国人民表示热烈祝贺。
习近平在致劳尔第一书记的贺电中指出，60年来，在古巴共产党坚强领导下，古巴政府和人民艰苦奋斗，在社会主义建设事业中取得伟大成就，中国党、中国政府和中国人民表示高度赞赏和祝贺。中古两党和两国关系经受住国际风云变幻考验，取得丰硕成果，我们成为好朋友、好同志、好兄弟。我高度重视中古友好关系发展，愿同你一道努力，引领两国关系继续阔步前行。
习近平在致迪亚斯-卡内尔主席的贺电中表示，古巴党和人民正致力于进一步更新和完善社会主义制度，古巴社会主义事业必将实现新发展。一个多月前，你来华进行历史性的国事访问。我们共同规划了两国关系新时期发展蓝图。我愿同你一道努力，推动中古关系不断向前迈进。
同日，国务院总理李克强也致电迪亚斯-卡内尔主席。李克强表示，今天，古巴国家发展事业蒸蒸日上，将迎来更加美好的明天。中古相互理解，相互支持，中古关系全面深入发展。祝愿在中古双方共同努力下，两国传统友谊不断结出新的硕果。"
2019-01-01 09:59:05,脱口秀《世说“新”语》丨离2019年，你或许还差一个字,"[!--begin:htmlVideoCode--]5ea7b9b4f24583afdba9a6f96062a4d6,0,1,news[!--end:htmlVideoCode--]
又是一年新年到，央视新闻新媒体推出脱口秀特别节目《世说“新”语》。从花样百出的“年夜饭”到意想不到的跨年活动，从热情奔放的拉丁美洲到同在亚洲的近邻，央视记者带你走遍全球过新年。
元旦已至，2019年的时间大门已经打开，你准备好了吗？跨了年，许了愿，还有什么是需要做的呢？当然是要行动起来。新的一年里，无论立的flag是想官宣幸福，C位出道，还是燃烧你的卡路里，归根到底都得干出挥汗如雨。《世说“新”语》第六期，跟着央视主持人沙晨一起回忆2018、开启2019吧！
监 制：杨继红 唐 怡
策 划：郑 弘
编 导：杜 丹 王子元 关美璐 梁 震 单宏鑫
记 者：沙 晨"
2019-01-01 10:13:46,习近平主席新年贺词引发强烈反响 向着美好生活奔跑 我们都是追梦人,"[!--begin:htmlVideoCode--]212a5750089549b582078f564bef501d,0,1,news[!--end:htmlVideoCode--]
习主席在2019年新年贺词中，提到了快递小哥、出租车司机、环卫工人等千千万万劳动者，以及科研人员、“00后”大学生们，这些一线劳动者和青年学子收听收看习主席的新年贺词后，备受鼓舞，纷纷表示要在各自的工作和学习中，接力奋斗，与祖国一起奔跑，追梦。
8年前来到北京的高朋岗，第一份职业在服装厂做工人，那时的薪水每月只有1200元，如今当了“快递小哥”给客人送餐，虽然天天奔忙在路上，每月却可以挣到8000块钱。
快递小哥 
高朋岗
：
2018年我工作很忙，但是我很开心。怎么说呢，我们这种工作岗位上的人，一般没有人会去想的，没想到习主席还想着我们，惦记我们，心里特别特别的暖。我唯一亏欠的是我的父母和我的孩子、我的老婆，在2019年我祝愿我的父母身体健康，祝愿我的孩子学习越来越好，我要努力赚钱买一辆属于我自己的车，带着他们出去旅游。
开出租车19年、41万人次、200多万公里，无事故、无违章、零投诉、零遗失，全国五一劳动奖章获得者王建生，当得起一名好司机。
北京北方出租汽车有限责任公司出租车司机 王建生：
第一次在新年贺词当中，一个国家主席提到了我们出租车司机，非常激动。如果不是出于安全的角度，我会大声地说出来，这是在说我们，这是对劳动者的赞美，也是对我们驾驶员，每一个出租车司机工作的肯定。没说的，那就是在自己的工作岗位当中，努力工作，为百姓出行提供安全快捷的服务。只有我们千千万万的劳动者都在奋斗当中，我们才能创造出我们现在这样美好的幸福生活。
2018年的最后一天，环卫工人在清扫中迎接着新年的到来。值得欣慰的是，“爱心小屋”、“爱心驿站”过去一年中已经建成2万多家，常年户外劳动的一线工人有了取暖歇脚的地方。
全国三八红旗手、北京朝阳区环境卫生服务中心四队环卫工人 朱凤荣：
刚才听了习主席新年贺词，提到了我们环卫工人，我这心里特别高兴。主席这么忙，国家大事这么多，还惦记着我们环卫工人。作为我怎么干呢？ 用我自己的双手，把我们北京打扮得更漂亮，做出我的一份力量。
北京朝阳区环卫工人 王磊：
听了习主席新年贺词，我们感觉特别高兴和自豪。自豪同时，更是一种责任和担当，我们要传承老一代无私奉献的环卫精神，在新时代用我们的双手和智慧，（把城市）装点得更加美丽。
2013年加入消防救援队伍的姚子龙，大大小小的灭火执勤任务已经参加了1500多次。五年来的每一个节日，他都没有回过家。
北京朝阳区左家庄消防救援中队中队长 姚子龙：
习主席在2019年贺词中感谢了美好生活的守护者和创造者，因为我们全体消防指战员也是美好生活的守护者，所以我对这句话的印象也最为深刻。2018年作为改革之年， 我们身份发生了改变，退出了现役。但是我们维护人民生命财产安全的决心不会发生改变，我们还将一如既往 ，枕戈待旦，坚守在自己的岗位上，为人民的幸福生活贡献自己的力量。
在铁路一线工作了20多年的燕展望，在刚刚过去的一年中通过积分落户政策拿到了北京户口，努力奋斗，让他梦想成真。
中国铁路北京局集团有限公司北京车务段调车指导 燕展望：
习近平主席在新年贺词里特别提到“非户籍人口在城市落户的行动正在继续”。这个事真的在我身上已经实现了，因为我前不久刚刚拿到了这个，不容易，成为了第一批通过积分落户的新北京人。我从心底里感到，在北京安了家，有了一种归属感。让我们没有后顾之忧，一门心思努力奋斗，去实现自己的梦想。
记者：
习近平主席新年贺词里让你印象最深刻的是哪句话？
上海交通大学机械与动力工程学院大一学生 张昊
：
我记得在习近平主席的新年贺词之中，特别提到的一个群体，那就是00后也步入大学了。我恰巧就是刚过去一年里，我就是来到这个大学里了，然后我刚好是2002年（出生）的。那更恰巧的是明天（元旦）就是我的生日，我就纯粹地把这个习近平主席的新年贺词当做是我的一个生日祝福。
00后的张昊刚步入大学，就已经参与到学校的“本科生研究计划”，和硕士、博士一起做实验搞研究。对小张来说，这既有压力更有动力，因为他已经向着自己的梦想更早地出发。
上海交通大学机械与动力工程学院大一学生 张昊：
这个梦想，对我而言，就是在大学有一个充实大学生活，甚至于发表一份《nature》，然后根据这个理想的话肯定要努力奋斗。习主席提到了一句就是，他说需要中国加速度，大家都知道加速度需要的什么，加速需要力啊。我们肯定得齐心协力去把这些中国事业去推动，我们就是汇集这些力的一些微小的个体，我就是其中一员，所以我更得把这个力给落实到我的明年学业之中。
南仁东是“中国天眼”的主要发起者和奠基人，2018年10月，国家天文台将发现的国际永久编号为“79694”的小行星，正式命名为“南仁东星”。
FAST工程总工助理、高级工程师 潘高峰：
习主席在新年贺词当中提到了“南仁东星”，这不仅是对我们工作的认可，也说明了习主席在时刻关注着我们科技工作者。
FAST工程调试组成员、工程师 雷政：
FAST作为探索宇宙奥秘的国之重器，我们深感肩负着主席和全国人民对我们殷切期盼的历史重任，我们必将继承南老师的FAST精神，全力以赴完成望远镜调试任务。
北京协和医院产科中心副主任 高劲松：
习主席说咬定目标使劲儿干，就是让我们不忘初心、继续前行。我们每天都迎接着新生命的到来，他们是我们祖国的未来和希望，性命相托，必将全力以赴。
快递小哥：
我作为一个中国人感觉自豪，祝我们的祖国繁荣富强，越来越强，中国，加油！
出租车司机：
我要在2019年，同祖国一起腾飞，同祖国一起进步，同祖国一起奔跑。
00后大学生：
2019，我和我的祖国一起奔跑。
积分落户务工人员：
2019，我和我的祖国一起奔跑。
FAST射电望远镜工作人员：
2019，我和我的祖国一起奔跑。
环卫工人：
2019，我和我的祖国一起奔跑。"
2019-01-01 12:48:44,金正恩新年贺词：有意重启开城工业园区和金刚山旅游,"[!--begin:htmlVideoCode--]dde0209f630b424a96d54a834fd19847,0,1,news[!--end:htmlVideoCode--]
据朝鲜中央电视台1日报道，朝鲜最高领导人金正恩在2019年新年贺词中提及北南关系时表示，有意重启开城工业园区和金刚山旅游。根据2018年9月19日朝韩首脑于平壤签署的《九月平壤共同宣言》，一旦条件具备，朝韩将优先恢复运营开城工业园区和金刚山旅游项目。此后在2018年11月，金刚山地区举行了一系列北南团体的相关活动。（央视记者 董海涛）"
2019-01-01 09:31:40,元旦假期第二天 全国铁路发送旅客915万人次,"[!--begin:htmlVideoCode--]64232b75163b44cdb9c50db57b315c4a,0,1,news[!--end:htmlVideoCode--]
昨天（12月31日）是元旦假期第二天。全国铁路昨天发送旅客915万人次，加开旅客列车204列，随着高铁网络更加密集，高铁假日游成为许多旅客出行首选。
这两天，京沪高铁济南西、泰安、曲阜等站到达客流明显增多。沈阳局集团公司增开“冬捕专列”，方便旅客前往查干湖。为游客登山跨年提供充足运力保障，西安局集团公司每天开行西安北至华山北间往返动车组列车86趟。
针对湖北、湖南、江西、安徽等地冰冻雨雪天气影响道路运输，铁路客流大幅增加的情况，多地铁路部门启动应急预案，南昌局集团公司集中力量昼夜扫冰除雪，再用防冻液为设备穿上“外衣”。此前晚点的京广高铁部分上下行列车，在2018年12月31日上午已经恢复正常运行。目前北京各大火车站到、发旅客均保持高位运行。受雨雪天气后续影响，2018年12月31日长三角多地原计划通过民航、公路出行的部分旅客改由铁路出行，长三角各重点高铁站迎来一波大客流。"
2019-01-01 09:21:59,元旦首日看升旗 2019祝福祖国,"[!--begin:htmlVideoCode--]81844555f48f46d484d916ecccf7fe54,0,1,news[!--end:htmlVideoCode--]
今天是2019年的第一天，按照惯例，今天早上，天安门广场举行了隆重的升国旗仪式，来自全国各地的群众聚集在天安门广场观看了升国旗仪式，共同迎接新年。"
2019-01-01 09:20:45,世界各国迎新年 你好，2019,"[!--begin:htmlVideoCode--]7fe4202494ac41c5b9fdaa4ba998f8ad,0,1,news[!--end:htmlVideoCode--]
从北京时间昨晚开始，随着新年钟声的敲响，全球各地在各种绚烂的烟花和灯光秀中陆续进入了2019年。↑↑戳视频，一起看世界各国如何迎新年？"
2019-01-01 09:19:19,国家税务总局：再取消20项税务证明事项,"[!--begin:htmlVideoCode--]fd0483a1ba5043b2b4e7853fd425fe29,0,1,news[!--end:htmlVideoCode--]
国家税务总局近日发布关于取消20项税务证明事项的公告，决定取消20项税务证明事项，涉及168项具体办税事项，切实精简企业和个人办税需提供的有关证明。  
从涉税领域来看，取消的20项税务证明事项涉及税款征收1项、税收优惠19项。
公告明确，税款征收类取消了“不可抗力的事故证明”，纳税人因不可抗力需要延期缴纳税款的，不再需要提交公安机关出具的遭遇不可抗力的事故证明，改为在申请延期缴纳税款书面报告中对不可抗力情况进行说明并承诺属实，税务机关事后根据需要进行抽查。
取消涉及税收优惠类的19项证明，涵盖了167个具体办税事项，包括35个办税事项所需的“单位性质证明”、91个办税事项所需的“房屋、土地权属证明”、9个办税事项所需的“土地用途证明”、5个办税事项所需的“个人身份证明”，以及其他27个办税事项所需的产品合格证明、中介机构专项报告等 。"
